beta,phi,theta,gamma,delta,gammaT,deltaT,eta,b,kappa,R0
0.4594749080576002,2.460480492616072,0.33868608132253086,0.6665275655435398,0.7247929531211654,1.4526603496354071,0.6079052694793791,1.4495069205015898,1.197846315560583,0.002286853485857137,1.7014038828035556
0.42025826908997255,1.4644024778417077,0.2728221931603427,0.6762381789747935,0.6987781176591913,1.4989179402031005,0.5332553323227912,1.3839737608119222,1.5703973059206269,0.0027287985460056614,0.8744221287568543
0.4260720491490792,1.7094491470964857,0.4467947563721488,0.7312176429228857,0.7125015699919313,1.4632573111914098,0.5832172392383218,1.3912073428910225,1.4792097872528247,0.002632519237914433,1.1265359988794545
0.5540466316300444,1.8817609168640335,0.1255749685233459,0.6976959974593483,0.722671236321951,1.5326260021631606,0.5570387870576233,1.3311551740535843,1.459767607732862,0.002428154880460352,1.1186665928984847
0.44723778670188036,2.3496314989444795,0.34928649167840675,0.6814264602616118,0.7189554813758781,1.569558755254839,0.5363251404520124,1.4056961146670703,1.2784913774074986,0.002621179101468685,1.4596986182202305
0.35864446197520006,2.4673787980376507,0.17317939600224297,0.6896163450495029,0.7189704510296384,1.5097622433444484,0.5358601393103599,1.4495289428637672,1.2229447875229642,0.0024159941821979983,1.445891474258282
0.46756941223284226,1.6626296249510486,0.3045449206909786,0.7089585896885643,0.6967280049547553,1.4711568173393605,0.6173459332119674,1.456191386066377,1.293401266333647,0.002639398896119868,1.1823915797288533
0.49264710662304423,1.550759371939697,0.12201680842476587,0.7291280562936638,0.7209850948409487,1.4822593604587018,0.551904933506623,1.4309342674507448,1.390640458927676,0.0024510231523541736,0.9619872367120992
0.5201906573108863,1.7123163238227133,0.41433403078125164,0.6728473917169806,0.7037414634904513,1.574064630107023,0.5476258828323335,1.3535543979111437,1.5347032279285602,0.002513967553844365,1.1016118923354532
0.48318010572227643,2.3390906660248287,0.4279776801566283,0.6865096262924683,0.7299541166145355,1.49657697343966,0.5477369727902115,1.4287270061715196,1.3144864989261142,0.0024667919034060716,1.5017731775315624
0.38769520426751114,1.702908432345255,0.43597116652131085,0.7126579922225016,0.7223714816576491,1.4550318275764584,0.5704263696484267,1.3477199164517222,1.7137843133635817,0.0025361779307170465,1.0033434120220994
0.4066131968575064,2.3158608732041897,0.10451299730036408,0.713237644201455,0.6942159665326277,1.478226503871847,0.5684004560839385,1.40497915414193,1.400346996353846,0.0027099813277057065,1.2492129113771435
0.5202425882336683,1.4970003378015242,0.4230260874036078,0.7261015546455358,0.7103963011025141,1.4839208421530201,0.547998264092952,1.3568316577297324,1.4707753798155114,0.0023877994575382524,1.051070375289271
0.3502410993853118,2.1757419225675982,0.27651815812165537,0.6846406320870543,0.7198929744499425,1.551402226870414,0.5636212625801563,1.421902814735969,1.7388825225574895,0.0023197866936524713,1.0555149485680666
0.5263892170763574,2.4123897314601344,0.3110140720897665,0.681939324421808,0.7075215324151019,1.4761122764041648,0.6061673962231726,1.355805750353572,1.509529188090004,0.0026871901941563315,1.4217256731641832
0.44555073276860635,1.5552164201556005,0.3840202222631003,0.6924098253399134,0.716078978313133,1.4678834827290848,0.5804797225818038,1.4324810682410996,1.6568252290877514,0.0027007347074104477,0.9726098323522061
0.4874789389886427,1.914262609590427,0.18245947835656506,0.6872510354889867,0.7054230498249332,1.5117043482814916,0.6093016753345728,1.4616100028244157,1.6782750469495542,0.0026738526186362533,1.0392610543295988
0.4770190678746439,1.7175677875191901,0.165837852086251,0.709022972184699,0.7102178941673288,1.5536408688966186,0.6132968267519027,1.384353382404583,1.2248514094803482,0.002256804978544824,1.2047248622684288
0.5045826830086297,2.287543219455052,0.34610174724335474,0.7289446941735223,0.7040689482943465,1.4464410084532573,0.5251485200058669,1.4051944001298398,1.3892669416274874,0.0027207490351051095,1.3596270471928131
0.5182264920638409,2.3919561141431327,0.30715145734759675,0.6896375212891337,0.7151429911659409,1.5301762343733571,0.5542414617482573,1.4620148581896597,1.6466785999285989,0.00236442516046421,1.2575072979505864
0.4240517207293305,1.9195906393494222,0.4760265567724904,0.7048298715876105,0.7225036653385808,1.5339301778981462,0.5691733294129372,1.3589200759036466,1.2986048440553248,0.002283285451695944,1.328750980250605
0.47343157331109975,1.9030714561458442,0.46081290208796666,0.6872412627963349,0.7241271990034729,1.4297272040718234,0.5300421666335314,1.4404619640760745,1.5619939461993053,0.00235687084934519,1.1630892212342343
0.5698619713913649,2.296016047355253,0.18987117747186372,0.7155594962815133,0.7263700839349378,1.5394320117542521,0.5431237521804869,1.398576922103452,1.4638057038126513,0.0022660168438917026,1.3006443873069473
0.4042589936358854,2.4038582192591855,0.31156437607730425,0.7103469515028409,0.7016516182372967,1.4373245836212298,0.6099793250076473,1.3844666995977362,1.6812700367353854,0.0022510388598466916,1.2529989206965704
0.5322032257937825,1.7671936027533373,0.30800254926489046,0.6803980273911728,0.7011813411942373,1.5254486591997558,0.6333582139555365,1.4587068174074713,1.5047562712574376,0.0026271860063386463,1.155884995425274
0.35166934869950633,1.5171068364153615,0.3466763810953125,0.6799697224982082,0.7074907736163586,1.4844785689585842,0.6093518877513707,1.4527237889844302,1.2791374954562633,0.0023363186531234533,1.0839331461006811
0.5569813400681596,1.4828253007796592,0.34246034226877,0.6981333137966381,0.6983873078531275,1.547138261492364,0.6027329411860556,1.3820290786499778,1.4542058896576053,0.0023425884348185115,1.062378054789391
0.44712805797811594,2.3167780836032468,0.21045375944053135,0.679845555008389,0.7057572802534947,1.4512434423272498,0.5878412734866143,1.4236475546813259,1.1167010957990773,0.002749887961599355,1.609663708899682
0.3953265399241354,2.3619905112012054,0.3383178773994247,0.6741351322638801,0.7278389332381388,1.4667428536550142,0.5819424559529871,1.4461523884457226,1.0712354257280006,0.002520318765154419,1.7294416714052823
0.47337117054383265,2.148717134870821,0.44398040961381047,0.6747577876308932,0.7041304044822851,1.5726977668982,0.5537157288119197,1.403939127228533,1.1123677947524002,0.0022739410435470443,1.5825221544718393
0.36523695709765885,2.2721164919545407,0.17403733039585254,0.719747652731991,0.7140580330466231,1.566826110580005,0.588333555996418,1.4561605492327363,1.20701678802995,0.0024452866802612944,1.4281854774469187
0.4094281277351547,1.766599552407744,0.16853272849476586,0.684467724268635,0.7295438193362206,1.4297196518583222,0.5831535775084049,1.4432298973587652,1.3680054175626486,0.002548559168594269,1.086526057395404
0.39944937052554447,1.598142452486674,0.10348367860540748,0.7299515678153062,0.720872144219776,1.4715591052337549,0.6181353071108461,1.4637550785051037,1.5626037189387716,0.002419189683107349,0.8963806013951076
0.5110789791750722,2.092626837583957,0.30841190617717806,0.6979083684023158,0.7031826287005096,1.5577757730544546,0.5322136639486998,1.4362779621748873,1.348859971152898,0.0023433682498754937,1.285392611535678
0.5342602648190222,1.536559633186087,0.4439476265326764,0.6906102919001131,0.6974730598349124,1.5740809934656137,0.5488809252958745,1.4382220986727625,1.3729098857511766,0.0022524365725073345,1.1099690269545022
0.41621234960271974,1.552699088851106,0.27643849348928784,0.72326824531223,0.6983323660511523,1.5149456307920628,0.6375638280939311,1.3460345919070142,1.6030035614303313,0.002508030511112884,0.9581314490784758
0.4766235086915549,2.076992306477972,0.2445852911202237,0.6950785918310284,0.7226266036145389,1.5738697182945909,0.6065659354664386,1.4598266737479717,1.1912338464975356,0.0026209436072114236,1.4495831906149865
0.37864725156920026,2.343567203008453,0.35167365939170125,0.6948156159223677,0.7218527351754407,1.568717801468447,0.5913123770579696,1.3835983614036813,1.4214771666811779,0.0023594574732395514,1.378431642456336
0.45296592334518204,2.0035093809801614,0.23849497672418754,0.7232831922530507,0.7107605094145983,1.516766724253539,0.5265687734019011,1.3679114652875188,1.215974104271829,0.0022859503409282,1.2922960363077576
0.3980701747734565,1.4785180589063092,0.1542240410661325,0.7109431947272581,0.7133437116170922,1.494139334456995,0.526526385942474,1.4480713236803808,1.5855806207148357,0.0027326420439795283,0.8021980509677704
0.5717557481920812,1.8471434341140553,0.39610145814716813,0.715109682193026,0.6947871279877921,1.5211884614196607,0.5543253297079355,1.4530977318187555,1.239555919886101,0.0026676987723447385,1.3335692491028448
0.36756228740443475,2.2230728369333077,0.35367584322734424,0.7218445874787867,0.6965373421479016,1.5071762996073812,0.5584329974278808,1.421925366920419,1.3900554520650765,0.0027466374788976586,1.294758362273248
0.5489764470083173,2.1028558841141636,0.29164375026617195,0.668902378466601,0.7204854868749777,1.4764689753740095,0.5517989837210626,1.407705271721507,1.1874392933048308,0.0026508879167415826,1.4720396031297907
0.4446041724830866,2.203655261463951,0.2309899692181498,0.7242788474176389,0.6955496637740483,1.473174271234311,0.5940548002533614,1.4316230441151807,1.1022662786632775,0.002260769474762492,1.5663778370939183
0.5116052143380512,1.6109363312710774,0.33176528653129933,0.7273310268661007,0.691223706939568,1.5096167304483243,0.5328137285690755,1.361944553102677,1.350837444382254,0.0026654881924390796,1.0895723649140048
0.4098366507852915,2.343995465366286,0.38998792667438587,0.715773776155586,0.6976347509877134,1.4733342082146554,0.572481811914593,1.3416380068892613,1.4776436072688548,0.002654613203702805,1.349216678797373
0.4433137572696432,1.4645849784616147,0.29562810152613866,0.7195360037446953,0.7045240432154387,1.5696346840145998,0.5523440723717212,1.3575795845283816,1.5169457091336138,0.002655269271701885,0.9209216799505404
0.4222446356306318,1.8082345525796988,0.18942086010519416,0.678627494910887,0.7153747947365046,1.4886603490007109,0.6121900575887412,1.4642765564316262,1.6676899282095952,0.0022584320681945736,0.9834023159221165
0.4645073707413394,2.0968939648051745,0.36561054178513586,0.7023548583130662,0.6948124949913471,1.5733972777565943,0.6095721447374671,1.3611730366252983,1.3134540616096928,0.0026567770409785833,1.3980806666503631
0.46655474456609225,2.140141766150365,0.13904973583606384,0.7099598124298887,0.6916503085674096,1.5580112203164027,0.6399953882545233,1.4350481401635333,1.2581643242086282,0.002417692588300755,1.3951572350730188
0.5679802424029913,2.0455488582337273,0.4279592646354189,0.7104714925396256,0.7037690605452904,1.5411341536720284,0.5586538475900888,1.3367760269725695,1.3740876831111497,0.0023268145339873933,1.3656251641669588
0.5299657834018581,2.299552737932885,0.3636358995859822,0.7275014311851312,0.6936699139612416,1.5058236402785405,0.5467733089048415,1.3312137952912597,1.4949317339625208,0.0024465660837090886,1.334754688269609
0.4663096731505356,2.4173662691207136,0.24676368900109083,0.6879046553595302,0.7232270829100161,1.5375415469123983,0.5516339999809862,1.3546978123728184,1.1240399354101158,0.002563883246496941,1.6456919450155962
0.5671586351189762,1.7163330234584862,0.2517739862526457,0.6696062457486986,0.6985439351523915,1.524826678931713,0.5916792319286615,1.34466518774194,1.1869526768744922,0.00270974467699416,1.2990636400436117
0.567355474709766,1.5414229889308333,0.18757274008324992,0.699599661701514,0.7212680604048073,1.5250282023078763,0.5614369078036398,1.388809199686162,1.2545534293111413,0.00255585288250198,1.1093940607245523
0.35903160965652203,1.7030902425479142,0.4171574809166292,0.6894192644416665,0.7091209584952642,1.4562680625054052,0.5939266190640629,1.3440572911960382,1.6786067575455643,0.0024564708372810857,1.008244880035746
0.4014415075979195,2.4701191312331936,0.3621554256776969,0.7005499016155178,0.6939978113286197,1.5376728193787859,0.5552748482339085,1.3531660211657484,1.4919670627224257,0.00268160640251978,1.3485390482595796
0.460304648700403,1.8337830939394186,0.38000530093970397,0.7318582250738206,0.6907986144373813,1.4789431871310807,0.540479504197836,1.4531633625756948,1.1269847403293474,0.002606516170470665,1.3431585616420028
0.37333783054491504,2.2605041093751783,0.33880335438561937,0.7198833416500129,0.7034288054201752,1.4472103151120244,0.6258448628298938,1.3615564862284808,1.079984058788605,0.002724592122295872,1.6988089121803345
0.35289078347967007,1.8139872975536853,0.41948867641855037,0.7208890198902227,0.6984506936687975,1.513319742246531,0.5533279588855803,1.3969337432971223,1.3790265267770736,0.002292101908552771,1.1424413680620142
0.4275024466472678,2.3450406280622116,0.27460669637440394,0.6713321416972515,0.696698698559155,1.5167262320499868,0.6075785010103136,1.3766377275455741,1.7459392755758016,0.0025485741084984815,1.1859613902767023
0.481377679411089,1.8192209037269929,0.32930119653542833,0.6720902260301324,0.7192946127348889,1.5489164599264043,0.5558163282666355,1.3561149412117277,1.605664388226997,0.0025046652436954905,1.0708574841689888
0.49248616850818505,1.9439381703491088,0.11870273553021253,0.7216279102964327,0.7278623843751848,1.559993757212069,0.5720221575070172,1.4311533057323347,1.4457261228572575,0.002631915400262612,1.1190469179043963
0.4399434115923941,1.4600533509827218,0.3864522155129041,0.7040094306821314,0.700163763253639,1.4660144123411736,0.58154994013533,1.4543185772290452,1.3426870628485454,0.0023227793293849877,1.0560849361819882
0.3847013105649966,2.2627139154063767,0.11668484026628237,0.6722846058212841,0.7191959489975124,1.4935325400670991,0.5517636201418936,1.4045364403761922,1.7484933072390965,0.0025771922625756516,1.022513133131497
0.3676974782475736,1.6195558442611944,0.300362762356177,0.6650355723248794,0.7242173029320935,1.5306141006015241,0.5923695609308779,1.4401128653104727,1.1525679211417212,0.0027069186888712773,1.2000256409833236
0.5431001558259595,2.210191086493549,0.18752286371992283,0.6739786919782248,0.7292788401326785,1.527699422389269,0.5933251594044269,1.460451581015562,1.2699521469569763,0.0022597408097470182,1.4460506132239512
0.42751258041011164,1.7205291977678423,0.1358690532470743,0.6789400422557567,0.7262052974297355,1.4573504053312352,0.6327391979768873,1.4344891610940298,1.3684775763767771,0.00259928068111185,1.0990847637941237
0.4103571081208065,1.628486046993872,0.42595156567047043,0.6977662398503162,0.7040243845693767,1.5557775732572192,0.6384547488428652,1.3916559119913725,1.4329555173058992,0.002333001224882901,1.1293409234374119
0.4618108605337329,1.5377109754557021,0.38186839360650626,0.6803940875297412,0.7123972161437074,1.552406293465756,0.6037108163554221,1.387272264449857,1.2934291087210177,0.0026905747098770615,1.1488532017607243
0.3942801021027844,2.2011165844585046,0.32901188172617307,0.6866721668390867,0.7246191801577806,1.561594425016083,0.5344535371400416,1.410253320911899,1.5229397391317412,0.0027463714457349854,1.1924239877853284
0.42855819492600855,1.6842435378466032,0.43113992719942085,0.7125443738200702,0.6968736393420646,1.487900291478727,0.5773849671110511,1.3676618543434886,1.4795510765033772,0.0026213533460395415,1.1005606360366644
0.5326706178067251,1.438858365220716,0.17794481730709474,0.678727278787177,0.7192391113676131,1.4996665039076469,0.6276075128987432,1.3922301197824998,1.2690432320058345,0.00273004834309686,1.0829262442024468
0.4393716143490746,1.8836500406228005,0.15107323785250387,0.7305610313029028,0.7242366605276862,1.5636651339777747,0.589634746292606,1.4232738071031248,1.2528346598653122,0.002633054362027906,1.2232716538290687
0.5235959408804773,1.579233312344644,0.23516558398865164,0.7103901915606111,0.7015357635679343,1.5568979169311934,0.5808443329762668,1.3320990315868206,1.202728026027046,0.002659367919007006,1.172943757862674
0.4669025811844039,2.274915657945559,0.3132805991092076,0.6830799049326839,0.7016960651328166,1.4811190323065966,0.5974227959066629,1.356243425341323,1.5436007499648257,0.002476266217340405,1.3017897012967339
0.4467270803940482,1.642464197336463,0.30641229477090137,0.7316143339159898,0.7199431282530228,1.4323643605806864,0.5612985809966922,1.3526713750297201,1.5570510345309039,0.0023866230092011395,1.004206660407958
0.5286102763644884,1.8801211381608152,0.3759505198284363,0.6991940522580407,0.7133295956893513,1.5698373279254885,0.6220873132366687,1.4142318051510179,1.1773777538621797,0.002350520455099953,1.4521906741971096
0.4824468993151094,2.2366258609036445,0.2773976207099234,0.6764353647350022,0.7177167740793278,1.4624644951452501,0.5981024005431682,1.394807895431295,1.673984643055033,0.0026759850478265436,1.2122573084613602
0.40530219197040424,1.9634543308523713,0.32798933070432396,0.6687900037441091,0.7059419985252122,1.5715617713937537,0.6021889865063131,1.3888795221662147,1.121985402065143,0.0023469421923160557,1.4508636414793998
0.4368791757535655,2.145024646904203,0.414724553558665,0.7003714878936298,0.7248958105035126,1.5674329521437178,0.6134801955446602,1.3333334351697315,1.276401269667875,0.0023731671288531896,1.4839249239407883
0.47535744981491,2.1270626531989545,0.44323580393288287,0.6951544671434288,0.6979623103514313,1.553074788162485,0.5506920921411366,1.371954705362208,1.0631447597055694,0.002574664547829889,1.6205082554823733
0.39462877131998536,2.2171570594144283,0.4159036322226748,0.686972466358294,0.6949486239838103,1.5600065610790628,0.5794861939903349,1.4688391911517829,1.2309282678388058,0.002471821632515639,1.474925673549134
0.417845404734835,1.9532862469682002,0.11331854478766522,0.7306779763610102,0.7252543279925981,1.5535826803930104,0.5625363532006741,1.388127431041561,1.1182989207347855,0.002370680654762934,1.325835013454793
0.5172913733136374,1.977673933555954,0.1761789945870017,0.6759932809860134,0.7042589681856334,1.485876294733025,0.5303041563685984,1.4594262551333135,1.5207843873803504,0.002662324677205955,1.0848512198605653
0.4434995704179164,2.3835607286574083,0.13150688870654753,0.6927775928212019,0.7099372952108581,1.4474539649533107,0.5921757532097399,1.3664993783732253,1.0702221531520597,0.0026704961876850577,1.6830963101491958
0.38488863237202164,1.6545093714128014,0.22520975871228924,0.6893801619765969,0.718914793504402,1.4355443837400523,0.6270227609165013,1.4699855691312502,1.064360778377205,0.002668441520778773,1.3055442338114476
0.47438045335817147,1.7339064704200715,0.2583498024434472,0.6724728779651534,0.6982542081847787,1.547558112628758,0.6117236225511878,1.3375043196675056,1.312824613183178,0.0027191650890124345,1.193522426816971
0.43882773904129857,1.6525867023287573,0.3517839824510739,0.7068891524680269,0.7296044672969728,1.4670380983804352,0.5414318214096129,1.4412732350671043,1.3890174623195082,0.002456090660238018,1.0832292245968884
0.3959045820625033,2.327077992350328,0.4297032670496652,0.6986972574028186,0.7167951866158594,1.4663643187959678,0.6352939587812871,1.3521512789012242,1.4429131954581476,0.0024424158647578832,1.4557604450396566
0.5094468645029702,1.856999179098522,0.386280507833076,0.6672937092613428,0.7294676963003973,1.5077202342194505,0.5658983714971692,1.459436568154022,1.657065251040738,0.002347299408602218,1.1072823338609745
0.4238036651466973,2.3428024742875713,0.3481501056921358,0.704971506736086,0.7221900992741187,1.4969774030405096,0.5221813115347177,1.431258077886266,1.1622491045320407,0.0023505569334529965,1.5401104627878472
0.45907931252848355,2.1174164467944063,0.11503296443230163,0.6932523241570839,0.6982404331285506,1.4837048689322545,0.6377132592946291,1.3413080333927645,1.172827837218996,0.0026541461110735935,1.465590446807438
0.4693388934526592,2.3606461630421687,0.36924481712685275,0.6970579364000198,0.7117654567578187,1.4726443993346765,0.5397773623187095,1.3452134737136463,1.3208511673701926,0.0026227325377830616,1.464872295616547
0.3838081419549417,2.2893881935836977,0.26012935195335496,0.7194171193963848,0.6916976869596789,1.5603365955967456,0.5452871338706464,1.4270626350110396,1.388450846329797,0.0025174872206058354,1.2698896053730973
0.3988002565153874,1.417060469038668,0.36938765411855035,0.6921535700072223,0.7275966974360247,1.4706252365000545,0.6107827399298549,1.3937810144995648,1.4451687683148309,0.002314985530256915,0.9960808754512684
0.5563506403029896,1.784677584787714,0.2592270590684687,0.6675441898005082,0.7090570760114739,1.4351989788375794,0.6068782171830536,1.3743754980927332,1.6151466408239676,0.0025331636640708896,1.10182273229714
0.3509779486968182,1.8617815254256127,0.18166444480822733,0.6855355892873679,0.7088163648595412,1.4786568482918665,0.5395909443814307,1.4572445935873934,1.4770171527466736,0.0025910379488486798,0.9959756187808047
0.3536381326790433,1.8029465065244583,0.37249731355626137,0.6942609850273778,0.7120826969388871,1.5191498262481764,0.5788626935370267,1.4554567162332435,1.2580759548713452,0.0026244221327671163,1.2219133701748082
0.5102545795647893,1.4995392352017805,0.27236531443397205,0.7335390055544364,0.698458718319113,1.4338134124991482,0.5379716501850635,1.3744195220076167,1.5756953000541776,0.0025673562592438736,0.9313026817595195
0.3518458092259243,1.9680818556771844,0.38824992304450523,0.693904744853576,0.7056815589548399,1.5244528795196675,0.5450404125191272,1.354216257934769,1.5289189092812128,0.002521575647670155,1.1120096496577845
0.5122755504329688,2.207360626137582,0.4288393891689678,0.6870860393171508,0.6953774252980947,1.4323434242582878,0.5286088529024273,1.4680598823508868,1.66534583711531,0.00235808028082829,1.213008563455769
0.5167402855772525,1.5354933279206742,0.1761920891062667,0.6995920276612353,0.7292820735840747,1.4915822731866502,0.5382400220613927,1.3386483645262195,1.3109359880276954,0.002538601731602103,1.0386688164244626
0.522269646874629,1.7063904854197751,0.28882535577658563,0.7104527809956731,0.7115145111021896,1.4840553360572084,0.5385082998797298,1.3924093926089505,1.6826208404224365,0.002257091159000993,0.982863175158792
0.4580311688641086,2.3678444570469432,0.2760811780455212,0.6728539195815101,0.7180295013431459,1.5458494679117576,0.5414457621313632,1.3380095371411491,1.6060176913959905,0.002529368860468579,1.2322909425961428
0.5113090171304066,1.5180143956725949,0.31034984269800286,0.6772399304170782,0.7107002687056859,1.5570722016971559,0.5594957220200449,1.433282767429327,1.3175494660715572,0.002730087180893558,1.0784282465047847
0.40303180120768956,1.5982140589917542,0.41499107944841185,0.6738460598403276,0.7068590990696102,1.5558087424887346,0.5553853728640825,1.441810501504379,1.0789824058530852,0.0025943754077423367,1.2665920165322313
0.4013580152369104,1.7409088736424454,0.23217968389329813,0.7015090420649697,0.7200926215120902,1.5451939450763168,0.5204605725500733,1.4238942274261885,1.3571856269949114,0.0026987387163486956,1.0418976376223565
0.4803313508268911,2.268053720464348,0.33081106648252656,0.715522539256451,0.7049628507923335,1.5747969511011617,0.5234036503359676,1.3715570559718955,1.1039958542732522,0.0026389786499474823,1.5716665346252827
0.45727401559008285,1.8063462667840064,0.2089987505922715,0.7347750404338973,0.7254563807050387,1.5511826650728473,0.5897474002633244,1.4394078158435102,1.3570012286656534,0.0023766126752132553,1.1458309261522126
0.3773222799727227,2.354183081667637,0.17505859509979688,0.6905126809109933,0.7181987481862306,1.4918616690812632,0.6157070786971599,1.3387631428958846,1.5005612560017965,0.002718213149253279,1.2842724184036927
0.40765183718292974,1.7446844417790415,0.40204996070110555,0.6904483754083824,0.7246496920591841,1.4255356790381482,0.583166111515835,1.4187081516087054,1.7306807141770608,0.0027023385552922266,1.0177488218278918
0.5502747200988233,1.8139824986602178,0.3416520618932942,0.7168346257909821,0.6937501573463281,1.52887677106075,0.5689032360520214,1.3720884448199842,1.4446550792676396,0.0026606121346587318,1.1786203762721519
0.4036852670251392,1.7930508191717087,0.26193994464725256,0.6759402845663328,0.7106614668220281,1.5203884030482733,0.5590941325351596,1.4251173206092789,1.1441912917790003,0.002699634693330154,1.2618135643396653
0.40590296132490034,2.075460655126488,0.26056949066898477,0.7051671570491356,0.7041467622611671,1.466731613485608,0.6107028489299119,1.4045206512721875,1.117285735319741,0.002317115399699348,1.5033287721622832
0.4974479122681077,1.79731488185795,0.3030672790001457,0.6882905548281657,0.7193969612251967,1.4350705612753516,0.5403671451862901,1.4512725473803778,1.7501823560832066,0.00250935628132429,0.990076885477967
0.36514279088936746,1.6254015010879372,0.42668705027333154,0.6841482963706366,0.7125708635008583,1.5281874420354145,0.5428863009903581,1.463909015510852,1.0691306025397964,0.002458408177015372,1.2679640219657302
0.47627535000559873,2.268275857240427,0.3813300492729371,0.6877523107455732,0.707301848731935,1.4482450826396234,0.5201054526641965,1.4539324273491898,1.4027994172518141,0.0025711843735227984,1.3396107488766371
0.514825425412273,1.9745621616743736,0.11925922304516037,0.6706209362807373,0.7044406648365159,1.564052075110376,0.5404278924930841,1.3640937371850013,1.7317250742738133,0.002390715097015103,0.9822848605802513
0.4453885305020958,2.1653296912929507,0.33750553932444505,0.7246169343263221,0.7102105396421005,1.5639614190068096,0.5212466207556427,1.3587360769693428,1.3081512308908625,0.0023398058049380784,1.3263577543473688
0.4292792139132507,1.6885174798271616,0.13723158345868192,0.697601521322814,0.7181153236006697,1.5592028571409176,0.6145130088087172,1.3503041839580983,1.4546010849642568,0.002378270280462069,1.022173300578012
0.45497986372443844,2.1504958769713993,0.2370414134087041,0.7078808990701412,0.6996119918040931,1.511596541244071,0.6152291337549687,1.4028721248054254,1.1541023780789226,0.0027003779983613644,1.5191520155142046
0.4302138634724542,2.441503133563208,0.22145818671987705,0.7240105007910169,0.6926203851060321,1.5259562492161058,0.6093288747854531,1.4143410756842543,1.1153636559401638,0.0026844896798022093,1.692965034914868
0.3578342127392534,2.002318899478996,0.15226798619019488,0.6807978107052234,0.6936648175132771,1.5662868468044326,0.5953780725244433,1.4552509258814776,1.633759459787607,0.0026025776260454833,1.0020327362923322
0.3762727955845184,2.1434851514019533,0.4185659102636079,0.7084741666248688,0.710063806263109,1.4466809817589819,0.570744856402278,1.3592290842464814,1.2674779478536917,0.002442822395707481,1.4182900319833944
0.43807963592465965,1.6205447654112939,0.2876920441833014,0.7167837813197014,0.6916885204873978,1.4678956864145585,0.6354800218101591,1.4442366847985735,1.3619838446449488,0.00260713702228386,1.1121941597946225
0.4427369558869395,1.963515176300774,0.24624641171532374,0.6666057758162108,0.7239947067437073,1.455679183450993,0.5883685978315771,1.4681487594693898,1.491725197674427,0.0022983222418697553,1.1541605684747325
0.3953090679622255,2.1507579493569207,0.32662809009601673,0.6918870685251118,0.7258126309060802,1.4414702598634175,0.5731704088356346,1.4155174410184845,1.098283390223421,0.00261973205342268,1.560611615345826
0.49728701596148306,1.7377393162028163,0.3633318310795973,0.7336639519880215,0.7130559743711103,1.4395727845840154,0.6171541179064661,1.4338282820514092,1.4087224614827893,0.0023365070327495538,1.1979236464790115
0.5021671793353744,2.2041020863286684,0.4245561419955145,0.669918194480085,0.7279396670317898,1.4835890094609931,0.5751919900216163,1.3537412186519553,1.4622213058065623,0.002512411574693397,1.3830884963773862
0.5238781533751171,2.1358199796678963,0.12807306934148074,0.6983923101296338,0.7298933407651881,1.4572075244644656,0.5999341773558409,1.372901660477432,1.4594944877397267,0.002343210806604475,1.2535512590865998
0.5101600874750875,2.065791267712717,0.32768634587122747,0.6961425735559315,0.7246992837165792,1.4482807741104624,0.5772821437027306,1.3786379156416901,1.2270290774940513,0.00266476990513814,1.4517079402844502
0.5321617894014343,2.381434963317355,0.4740377540877089,0.6687833498492837,0.7046386033178618,1.5048927931440994,0.5285182651225477,1.3900204565130794,1.25617649681177,0.0025271045536889385,1.5818687780403562
0.521239104529377,1.8685181961004853,0.42460800615884364,0.6759208901083718,0.7001437498182058,1.4686104105249977,0.6377038006912917,1.4547103374063348,1.3259846998320892,0.0025206559878696378,1.3687904655307377
0.4957893673353828,1.5331123977469978,0.28406853739513704,0.6746799358174514,0.7018347466203073,1.5300155458692462,0.6248649152442813,1.4444031713521108,1.3147240384661592,0.002252397989939588,1.1179573152846898
0.561338244867511,2.3817749011775007,0.3236200597587352,0.7111666397469428,0.7030503434656808,1.4761004304070957,0.5751710288841277,1.3576103706813105,1.0866215422661973,0.0023654188400677716,1.772597593622756
0.5362082822318188,1.4549970458830939,0.4666564779244363,0.7088694805887837,0.7191647011662523,1.490503103598021,0.587281770946458,1.3746907961613808,1.6631601799593305,0.002325647905476702,1.0171459151133988
0.42985253186780026,2.3183869816791263,0.2755237681896736,0.7349594381131852,0.7089760897966723,1.4532299357955343,0.5483957188744099,1.3693322343736265,1.459982215980906,0.002608410707775814,1.287803665739097
0.5196935264766216,1.8072954325160242,0.3474191625795017,0.7016200745167831,0.7252784788676848,1.5668822531285698,0.573901975709945,1.407113072190744,1.1322848202877678,0.0025859631570211306,1.3911051467724873
0.46446268892497755,2.235648910959018,0.25455697248255216,0.7229610581393353,0.7114003088120371,1.4835788587317802,0.5447798059601336,1.4309974439286937,1.4930968410970642,0.002726278540414448,1.2293689300104744
0.5600189529953059,1.804309690756956,0.19596506883793824,0.6880849172573846,0.6940201797417054,1.5354505673749372,0.627815161112696,1.391537918984269,1.4763179715930483,0.0025366061049823963,1.149036242257674
0.4108586750424001,1.7839702489795162,0.4766480891453102,0.6982811745051294,0.7220052606655906,1.4268792477017267,0.5756453533489257,1.4155498543173695,1.4718427024226635,0.0027003585571500786,1.1745687679665027
